,address,latitude,link,longitude,name,price,tags,isGluten
1765,851 Cambridge St,42.372478,/restaurants/sunset-cafe/,-71.091202,Sunset Cafe,$$$,"setTargeting('cuisine', ['mediterranean']);",0
1766,916 Commonwealth Ave,42.351599,/restaurants/sunset-cantina/,-71.116948,Sunset Cantina,$$$,"setTargeting('cuisine', ['mexican', 'southwestern', 'barbecue']);",0
1767,130 Brighton Ave,42.35294,/restaurants/sunset-grill-tap/,-71.131644,Sunset Grill &amp; Tap,$$$,"setTargeting('cuisine', ['american-traditional', 'southwestern', 'mexican']);",1
1768,1041 Tremont St,42.336576,/restaurants/super-fry/,-71.08577,Super Fry,$,"setTargeting('cuisine', ['other']);",0
1769,690A Washington St,42.338626,/restaurants/super-fusion/,-71.134157,Super Fusion,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1770,1759 Massachusetts Ave,42.385219,/restaurants/super-fusion-2/,-71.119144,Super Fusion,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1771,177B Massachusetts Ave,42.345843,/restaurants/supreme-pizza/,-71.08725,Supreme Pizza,$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
1772,695 Atlantic Ave,42.35124,/restaurants/susans-deli-of-course/,-71.056366,Susan's Deli Of Course,$,"setTargeting('cuisine', ['delis', 'sandwiches']);",0
1773,1038 Beacon St,42.345689,/restaurants/sushi-express/,-71.108628,Sushi Express,$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1774,1562 Tremont St,42.332947,/restaurants/sushi-station/,-71.101629,Sushi Station,$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1775,510 Atlantic Ave,42.354168,/restaurants/sushi-teq/,-71.052339,Sushi Teq,$$$$,"setTargeting('cuisine', ['sushi', 'japanese', 'cocktails']);",0
1776,201 Massachusetts Ave,42.345123,/restaurants/sushiemon/,-71.087012,Sushiemon,$$$,"setTargeting('cuisine', ['japanese', 'sushi', 'vegetarian-friendly']);",0
1777,11 School St,42.357581,/restaurants/sweet-4/,-71.058726,Sweet,$,"setTargeting('cuisine', ['desserts', 'bakeries']);",0
1778,49 Massachusetts Ave,42.349778,/restaurants/sweet/,-71.089143,Sweet,$,"setTargeting('cuisine', ['desserts', 'bakeries']);",0
1779,0 Brattle St,42.373297,/restaurants/sweet-2/,-71.119498,Sweet,$,"setTargeting('cuisine', ['desserts', 'bakeries']);",0
1780,225 Newbury St,42.349854,/restaurants/sweet-3/,-71.081414,Sweet,$,"setTargeting('cuisine', ['desserts', 'bakeries']);",0
1781,1260 Boylston St,42.345065,/restaurants/sweet-carolines/,-71.095871,Sweet Caroline's,$$$,"setTargeting('cuisine', ['american-traditional', 'bar-food']);",0
1782,1381 Boylston St,42.343904,/restaurants/sweet-cheeks/,-71.10064,Sweet Cheeks,$$$$,"setTargeting('cuisine', ['barbecue', 'southern-soul']);",0
1783,90A Massachusetts Ave,42.348639,/restaurants/sweet-n-nasty/,-71.0882,Sweet N Nasty,$$,"setTargeting('cuisine', ['bakeries', 'desserts']);",0
1784,559 Washington St,42.349859,/restaurants/sweet-pepper/,-71.164337,Sweet Pepper,$$,"setTargeting('cuisine', ['thai', 'asian-fusion']);",0
1785,Location Varies,42.353068,/restaurants/sweet-tomatoes-pizza-truck/,-71.076519,Sweet Tomatoes Pizza Truck,$,"setTargeting('cuisine', ['pizza']);",0
1786,241 Cambridge St,42.371109,/restaurants/sweet-touch/,-71.080292,Sweet Touch,$,"setTargeting('cuisine', ['sandwiches', 'american-traditional']);",0
1787,372 Congress St,42.355255,/restaurants/sweetgreen-2/,-71.055297,Sweetgreen,$$,"setTargeting('cuisine', ['salads', 'vegetarian-friendly', 'vegan', 'local-organic']);",0
1788,659 Boylston St,42.349924,/restaurants/sweetgreen/,-71.078594,Sweetgreen,$$,"setTargeting('cuisine', ['salads', 'vegetarian-friendly', 'vegan', 'local-organic']);",0
1789,3 Boylston Pl,42.351796,/restaurants/sweet-water-cafe/,-71.065993,Sweetwater Tavern,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'burgers', 'bar-food']);",0
1790,84\u002D86 Peterborough St,42.343146,/restaurants/swish-shabu/,-71.09887,Swish Shabu,$$$,"setTargeting('cuisine', ['japanese', 'soups', 'sushi']);",0
1791,168 Western Ave,42.362916,/restaurants/swissbakers-bakery-and-cafe/,-71.127984,Swissbakers Bakery and Cafe,$$,"setTargeting('cuisine', ['bakeries', 'swiss', 'sandwiches']);",0
1792,45 Gainsborough St,42.341489,/restaurants/symphony-sushi/,-71.086818,Symphony Sushi,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1793,973 Commonwealth Ave,42.351576,/restaurants/ts-pub/,-71.119842,T's Pub,$,"setTargeting('cuisine', ['bar-food', 'pizza', 'burgers']);",0
1794,1016 Commonwealth Ave,42.351779,/restaurants/t-anthony-pizza/,-71.121562,T. Anthony's Pizzeria &amp; Restaurant,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
1795,1626 Tremont St,42.333595,/restaurants/tgi-fridays-2/,-71.103178,T.G.I. Friday's,$$$,"setTargeting('cuisine', ['american-traditional']);",0
1796,377 Walden St,42.383571,/restaurants/tw-food/,-71.134347,T.W. Food,$$$$$,"setTargeting('cuisine', ['american-new']);",0
1797,423 Harvard St,42.345497,/restaurants/taam-china-restaurant/,-71.127497,Taam China Restaurant,$$$,"setTargeting('cuisine', ['chinese', 'kosher']);",0
1798,999 Beacon St,42.346097,/restaurants/taberna-de-haro/,-71.106996,Taberna De Haro,$$$$,"setTargeting('cuisine', ['spanish', 'small-plates-tapas']);",0
1799,65\u002D67 Maverick Sq,42.369752,/restaurants/taco-mex/,-71.039252,Taco Mex,$,"setTargeting('cuisine', ['mexican', 'south-american']);",0
1800,Location Varies,42.353068,/restaurants/taco-party/,-71.076519,Taco Party,$,"setTargeting('cuisine', ['mexican', 'vegan', 'vegetarian-friendly']);",0
1801,244 Meridian St,42.376348,/restaurants/tacomania/,-71.039183,Tacomania,$$,"setTargeting('cuisine', ['mexican']);",0
1802,7 Holland St,42.396963,/restaurants/taipei-tokyo/,-71.123114,Taipei Tokyo,$$,"setTargeting('cuisine', ['japanese', 'sushi', 'chinese']);",0
1803,34 Oxford St,42.351936,/restaurants/taiwan-cafe/,-71.0607,Taiwan Cafe,$$,"setTargeting('cuisine', ['chinese']);",0
1804,18 Eliot St,42.372272,/restaurants/takemura/,-71.122175,Takemura,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1805,1223 Beacon St,42.343132,/restaurants/takusan-sushi/,-71.116893,Takusan Sushi,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1806,1 Seaport Ln,42.349843,/restaurants/tamo-bar/,-71.041602,Tamo Bar,$$$,"setTargeting('cuisine', ['eclectic-international', 'gastropub', 'bar-food', 'cocktails']);",0
1807,1815 Massachusetts Ave,42.386196,/restaurants/tampopo/,-71.119297,Tampopo,$$,"setTargeting('cuisine', ['japanese']);",0
1808,73 Main St,42.373826,/restaurants/tangierino/,-71.062765,Tangierino,$$$,"setTargeting('cuisine', ['moroccan', 'small-plates-tapas']);",0
1809,18 Eliot St,42.372272,/restaurants/tanjore/,-71.122175,Tanjore,$$$,"setTargeting('cuisine', ['indian']);",0
1810,123 Stuart St,42.351014,/restaurants/tantric-bar-grill/,-71.066108,Tantric Bar &amp; Grill,$$$,"setTargeting('cuisine', ['indian']);",1
1811,266 Newbury St,42.349369,/restaurants/tapeo/,-71.083543,Tapeo,$$$$,"setTargeting('cuisine', ['spanish', 'small-plates-tapas']);",0
1812,254 Brighton Ave,42.3532,/restaurants/el-taqueria-carrizal/,-71.1365,Taqueria El Carrizal,$$,"setTargeting('cuisine', ['mexican', 'central-american']);",0
1813,291 Bennington St,42.378852,/restaurants/taqueria-jalisco/,-71.028266,Taqueria Jalisco,$$,"setTargeting('cuisine', ['mexican']);",0
1814,210 Hanover St,42.363011,/restaurants/taranta-cucina-meridonale/,-71.0557,Taranta Cucina Meridonale,$$$$,"setTargeting('cuisine', ['italian']);",0
1815,1612 Commonwealth Ave,42.343444,/restaurants/tasca-spanish-tapas/,-71.143044,Tasca Spanish Tapas,$$$,"setTargeting('cuisine', ['spanish', 'small-plates-tapas']);",0
1816,125 Summer St,42.353235,/restaurants/taste-of-the-town-3/,-71.057458,Taste Of The Town,$,"setTargeting('cuisine', ['delis', 'sandwiches', 'soups']);",0
1817,1301 Boylston St,42.344466,/restaurants/tasty-burger/,-71.098173,Tasty Burger,$,"setTargeting('cuisine', ['burgers', 'american-traditional']);",0
1818,40 JFK St,42.372565,/restaurants/tasty-burger-2/,-71.120042,Tasty Burger,$,"setTargeting('cuisine', ['burgers']);",0
1819,318 3rd St,42.364724,/restaurants/tatte-bakery-cafe/,-71.082947,Tatte Bakery &amp; Cafe,$$$,"setTargeting('cuisine', ['bakeries', 'desserts', 'mediterranean', 'cafes-coffeehouses']);",0
1820,101 Main St,42.362239,/restaurants/tatte-bakery-cafe-2/,-71.081631,Tatte Bakery &amp; Cafe,$$$,"setTargeting('cuisine', ['bakeries', 'desserts', 'mediterranean', 'cafes-coffeehouses']);",0
1821,205 Broadway St,42.36627,/restaurants/tatte-bakery-cafe-1/,-71.093136,Tatte Bakery &amp; Cafe,$$$,"setTargeting('cuisine', ['bakeries', 'desserts', 'mediterranean', 'cafes-coffeehouses']);",0
1822,1003 Beacon St,42.346076,/restaurants/tatte-fine-cookies-cakes/,-71.107082,Tatte Fine Cookies &amp; Cakes,$,"setTargeting('cuisine', ['desserts']);",0
1823,108 Cambridge St,42.382556,/restaurants/tavern-at-the-end-of-the-world/,-71.078687,Tavern At The End of the World,$$,"setTargeting('cuisine', ['bar-food', 'irish', 'cocktails']);",0
1824,640 Atlantic Ave,42.352492,/restaurants/tavern-in-the-square-5/,-71.055486,Tavern in the Square,$$$,"setTargeting('cuisine', ['bar-food', 'sandwiches']);",0
1825,161 Brighton Ave,42.353135,/restaurants/tavern-in-the-square-4/,-71.132682,Tavern in the Square,$$$,"setTargeting('cuisine', ['american-traditional', 'bar-food', 'wings']);",0
1826,730 Massachusetts Ave,42.366243,/restaurants/tavern-in-the-square-3/,-71.105327,Tavern in the Square,$$$,"setTargeting('cuisine', ['american-traditional', 'wings']);",0
1827,120 Beverly St,42.365774,/restaurants/tavern-in-the-square-6/,-71.060008,Tavern in the Square,$$,"setTargeting('cuisine', ['bar-food', 'pizza']);",0
1828,1815 Massachusetts Ave,42.386196,/restaurants/tavern-in-the-square/,-71.119297,Tavern in the Square,$$$,"setTargeting('cuisine', ['american-traditional', 'wings']);",0
1829,343 Congress St,42.350552,/restaurants/tavern-road/,-71.049426,Tavern Road,$$$,"setTargeting('cuisine', ['american-new', 'gastropub', 'cocktails']);",0
1830,Location Varies,42.345688,/restaurants/tea-station/,-71.082243,Tea Station,$,"setTargeting('cuisine', ['teahouses']);",0
1831,8 Tyler St,42.351097,/restaurants/tea-do/,-71.060505,Tea-Do,$,"setTargeting('cuisine', ['teahouses', 'asian-other', 'japanese']);",0
1832,3 N Beacon St,42.353769,/restaurants/tealosophy/,-71.137503,Tealosophy,$,"setTargeting('cuisine', ['teahouses', 'smoothies-juice-bar', 'chinese']);",0
1833,1 Brattle St,42.373297,/restaurants/tealuxe-2/,-71.119498,Tealuxe,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1834,177 Tremont St,42.353057,/restaurants/teatro/,-71.064261,Teatro,$$$$,"setTargeting('cuisine', ['italian']);",0
1835,215 1st St,42.36427,/restaurants/technique/,-71.078705,Technique,$$$,"setTargeting('cuisine', ['american-traditional', 'new-england']);",0
1836,250 Northern Ave,42.348803,/restaurants/temazcal-tequila-cantina/,-71.039057,Temazcal Tequila Cantina,$$$$,"setTargeting('cuisine', ['mexican', 'nuevo-latino']);",0
1837,1688 Massachusetts Ave,42.382196,/restaurants/temple-bar/,-71.119697,Temple Bar,$$$$,"setTargeting('cuisine', ['american-new', 'bistro', 'cocktails']);",0
1838,1350 Beacon St,42.3419,/restaurants/temptations-cafe-2/,-71.122621,Temptations Cafe,$$,"setTargeting('cuisine', ['sandwiches', 'eclectic-international', 'cafes-coffeehouses']);",0
1839,1038 Beacon St,42.345689,/restaurants/temptations-cafe/,-71.108628,Temptations Cafe,$$,"setTargeting('cuisine', ['sandwiches', 'eclectic-international', 'cafes-coffeehouses']);",0
1840,313 Huntington Ave,42.341001,/restaurants/temptations-cafe-3/,-71.087574,Temptations Cafe,$$,"setTargeting('cuisine', ['sandwiches', 'eclectic-international', 'cafes-coffeehouses']);",0
1841,5 Craigie Circle,42.37872,/restaurants/ten-tables-2/,-71.127305,Ten Tables,$$$$,"setTargeting('cuisine', ['american-new', 'wild-game', 'local-organic']);",0
1842,597 Centre St,42.31503,/restaurants/ten-tables/,-71.114196,Ten Tables,$$$$,"setTargeting('cuisine', ['american-new', 'gastropub', 'small-plates-tapas', 'local-organic', 'cocktails']);",0
1843,3 Lewis St,42.437774,/restaurants/tenoch/,-71.451111,Tenoch,$,"setTargeting('cuisine', ['mexican']);",0
1844,1746 Washington St,42.336517,/restaurants/teranga/,-71.077131,Teranga,$$$,"setTargeting('cuisine', ['african']);",0
1845,Location Varies,42.31415,/restaurants/teri-yummy/,-71.102583,Teri-Yummy,$$,"setTargeting('cuisine', ['japanese']);",0
1846,3 Cambridge Center,42.364714,/restaurants/teriyaki-cafe/,-71.088504,Teriyaki Cafe,$,"setTargeting('cuisine', ['japanese', 'sandwiches', 'cheesesteaks']);",0
1847,1110 Boylston St,42.348897,/restaurants/teriyaki-house/,-71.081995,Teriyaki House,$$,"setTargeting('cuisine', ['japanese', 'sushi', 'chinese']);",0
1848,98 Salem St,42.364197,/restaurants/terramia-ristorante/,-71.055795,Terramia Ristorante,$$$$,"setTargeting('cuisine', ['italian']);",0
1849,417 Washington St,42.355691,/restaurants/thai-accent-downtown-crossing/,-71.060291,Thai Accent Downtown Crossing,$,"setTargeting('cuisine', ['thai']);",0
1850,132 Newbury St,42.351078,/restaurants/thai-basil/,-71.077278,Thai Basil,$$$,"setTargeting('cuisine', ['thai']);",0
1851,636 Beacon St,42.349424,/restaurants/thai-dish/,-71.083351,Thai Dish,$$,"setTargeting('cuisine', ['thai']);",0
1852,93 Beacon St,42.377327,/restaurants/thai-hut/,-71.104886,Thai Hut,$$,"setTargeting('cuisine', ['thai', 'vegetarian-friendly']);",0
1853,184 Brighton Ave,42.35316,/restaurants/thai-place/,-71.133822,Thai Place,$$,"setTargeting('cuisine', ['thai']);",0
1854,129 Jersey St,42.34254,/restaurants/thaitation/,-71.097153,Thaitation,$$$,"setTargeting('cuisine', ['thai']);",0
1855,1755 Massachusetts Ave,42.385078,/restaurants/the-abbey/,-71.119284,The Abbey,$$$$,"setTargeting('cuisine', ['american-new', 'gastropub']);",1
1856,70 Rowes Wharf,42.356188,/restaurants/the-alley-bar-at-rowes-wharf/,-71.05037,The Alley Bar at Rowes Wharf,$$$,"setTargeting('cuisine', ['gastropub', 'cocktails', 'bar-food']);",0
1857,350 Massachusetts Ave,42.362787,/restaurants/the-asgard/,-71.099416,The Asgard,$$$,"setTargeting('cuisine', ['irish', 'american-traditional', 'bar-food']);",0
1858,1249 Commonwealth Ave,42.350889,/restaurants/the-avenue/,-71.13186,The Avenue,$,"setTargeting('cuisine', ['bar-food']);",0
1859,Location Varies,42.342598,/restaurants/the-bacon-truck/,-71.065443,The Bacon Truck,$,"setTargeting('cuisine', ['sandwiches']);",0
1860,44\u002D55 Union St,42.361297,/restaurants/the-bell-in-hand/,-71.057595,The Bell In Hand,$$,"setTargeting('cuisine', ['bar-food']);",0
1861,13A Hudson St,42.350779,/restaurants/the-best-little-restaurant/,-71.060332,The Best Little Restaurant,$,"setTargeting('cuisine', ['chinese']);",0
1862,80 Brookline Ave,42.346429,/restaurants/the-best-sausage-co/,-71.098965,The Best Sausage Co.,$$,"setTargeting('cuisine', ['pizza', 'hot-dogs']);",0
1863,350 Main St,42.362516,/restaurants/the-black-sheep/,-71.087609,The Black Sheep,$$$,"setTargeting('cuisine', ['american-traditional']);",0
1864,82A Lansdowne St,42.347097,/restaurants/the-bleacher-bar/,-71.098196,The Bleacher Bar,$$$,"setTargeting('cuisine', ['sandwiches', 'delis']);",0
1865,3 Green St,42.31307,/restaurants/the-blue-frog-bakery/,-71.113698,The Blue Frog Bakery,$,"setTargeting('cuisine', ['bakeries', 'cafes-coffeehouses', 'desserts']);",0
1866,1 Kendall Sq,42.365422,/restaurants/the-blue-room/,-71.090951,The Blue Room,$$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
1867,49 Mt Auburn St,42.371348,/restaurants/the-boathouse/,-71.116817,The Boathouse,$$,"setTargeting('cuisine', ['american-traditional', 'irish', 'bar-food']);",0
1868,458 Western Ave,42.361987,/restaurants/the-boyne/,-71.142234,The Boyne,$$,"setTargeting('cuisine', ['irish', 'bar-food']);",0
1869,33 Stanhope St,42.348208,/restaurants/the-brahmin/,-71.073446,The Brahmin,$$$,"setTargeting('cuisine', ['american-new', 'small-plates-tapas', 'cocktails']);",0
1870,270 Western Ave,42.363415,/restaurants/breakfast-club/,-71.13352,The Breakfast Club,$$,"setTargeting('cuisine', ['american-traditional']);",0
1871,1597 Commonwealth Ave,42.343833,/restaurants/the-brighton-cafe/,-71.143305,The Brighton Cafe,$,"setTargeting('cuisine', ['diners-coffee-shops', 'sandwiches', 'cafes-coffeehouses']);",0
1872,247 Elm St,42.394976,/restaurants/the-burren/,-71.121637,The Burren,$$,"setTargeting('cuisine', ['irish', 'bar-food']);",0
1873,552 Tremont St,42.343997,/restaurants/the-butcher-shop/,-71.071695,The Butcher Shop,$$$$,"setTargeting('cuisine', ['steakhouses', 'eclectic-international', 'wine-bar']);",0
1874,25 New Chardon St,42.362579,/restaurants/the-cafe/,-71.062106,The Cafe,$,"setTargeting('cuisine', ['sandwiches', 'bar-food', 'cafes-coffeehouses']);",0
1875,15 Arlington St,42.352555,/restaurants/the-cafe-2/,-71.071301,The Cafe at Taj Boston,$$$$$,"setTargeting('cuisine', ['indian', 'american-new', 'new-england']);",0
1876,900 Boylston St,42.348226,/restaurants/the-capital-grille-2/,-71.084267,The Capital Grille,$$$$$,"setTargeting('cuisine', ['steakhouses', 'american-traditional']);",1
1877,250 Boylston St,42.326237,/restaurants/the-capital-grille/,-71.142633,The Capital Grille,$$$$$,"setTargeting('cuisine', ['steakhouses', 'american-traditional']);",1
1878,20 Fleet St,42.364667,/restaurants/the-cheese-shop/,-71.052939,The Cheese Shop,$$$,"setTargeting('cuisine', ['sandwiches', 'delis', 'italian']);",0
1879,100 Cambridgeside Pl,42.367297,/restaurants/the-cheesecake-factory/,-71.077996,The Cheesecake Factory,$$$,"setTargeting('cuisine', ['american-traditional', 'desserts']);",0
1880,199 Boylston St,42.321392,/restaurants/the-cheesecake-factory-4/,-71.176333,The Cheesecake Factory,$$$,"setTargeting('cuisine', ['american-traditional', 'desserts']);",0
1881,115 Huntington Ave,42.346211,/restaurants/the-cheesecake-factory-3/,-71.080812,The Cheesecake Factory,$$$,"setTargeting('cuisine', ['american-traditional', 'desserts']);",0
1882,Location Varies,42.359733,/restaurants/the-chubby-chickpea/,-71.059321,The Chubby Chickpea,$$,"setTargeting('cuisine', ['middle-eastern']);",0
1883,Location Varies,42.364756,/restaurants/the-coffee-trike/,-71.103259,The Coffee Trike,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'local-organic']);",0
1884,Location Varies,42.357989,/restaurants/the-cookie-monstah/,-71.052112,The Cookie Monstah,$,"setTargeting('cuisine', ['desserts']);",0
1885,1400 Massachusetts Ave,42.373714,/restaurants/the-coop-cafe/,-71.119662,The Coop Cafe,$,"setTargeting('cuisine', ['cafes-coffeehouses']);",0
1886,87 1/2 Prince St,42.365552,/restaurants/the-corner-cafe/,-71.056138,The Corner Cafe,$,"setTargeting('cuisine', ['barbecue']);",0
1887,162 Lincoln St,42.350797,/restaurants/the-corner-pub/,-71.058795,The Corner Pub,$,"setTargeting('cuisine', ['bar-food', 'american-traditional']);",0
1888,421 Marlborough St,42.350065,/restaurants/the-corner-tavern/,-71.089417,The Corner Tavern,$$$,"setTargeting('cuisine', ['american-traditional', 'bar-food', 'sandwiches']);",0
1889,16 W Broadway,42.342576,/restaurants/the-cornerstone/,-71.056665,The Cornerstone,$$$,"setTargeting('cuisine', ['bar-food', 'american-traditional']);",0
1890,47 Boylston St,42.326237,/restaurants/the-cottage/,-71.142633,The Cottage,$$$$$,"setTargeting('cuisine', ['american-new']);",0
1891,700 Boylston St,42.349497,/restaurants/the-courtyard-restaurant/,-71.079795,The Courtyard Restaurant,$$$,"setTargeting('cuisine', ['american-new']);",0
1892,96 Winthrop St,42.372164,/restaurants/the-crimson-lounge/,-71.12076,The Crimson Lounge,$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
1893,1592 Tremont St,42.333421,/restaurants/the-crossing/,-71.103071,The Crossing,$$,"setTargeting('cuisine', ['american-traditional', 'bar-food', 'cocktails']);",0
1894,Location Varies,42.349171,/restaurants/the-cupcakory/,-71.10066,The Cupcakory,$,"setTargeting('cuisine', ['desserts']);",0
1895,323 Hanover St,42.364287,/restaurants/the-daily-catch/,-71.054362,The Daily Catch,$$$$,"setTargeting('cuisine', ['seafood']);",0
1896,441 Harvard St,42.346156,/restaurants/the-daily-catch-3/,-71.127759,The Daily Catch,$$$$,"setTargeting('cuisine', ['seafood']);",0
1897,2 Northern Blvd,42.355297,/restaurants/the-daily-catch-2/,-71.051395,The Daily Catch,$$$$,"setTargeting('cuisine', ['seafood']);",0
1898,359 W Broadway,42.337869,/restaurants/the-daily-squeeze/,-71.049678,The Daily Squeeze,$$$$$,"setTargeting('cuisine', ['other']);",0
1899,Location Varies,42.349182,/restaurants/the-dining-car/,-71.100748,The Dining Car,$,"setTargeting('cuisine', ['american-new', 'sandwiches']);",0
1900,34 Harvard Ave,42.354711,/restaurants/the-draft/,-71.132968,The Draft,$,"setTargeting('cuisine', ['american-traditional', 'bar-food']);",0
1901,1357 Cambridge St,42.373676,/restaurants/the-druid/,-71.100546,The Druid,$$$,"setTargeting('cuisine', ['irish', 'fish-chips']);",0
1902,20 Prospect St,42.366252,/restaurants/the-field-pub/,-71.103623,The Field Pub,$,"setTargeting('cuisine', ['bar-food']);",0
1903,1634 Beacon St,42.339297,/restaurants/the-fireplace/,-71.135297,The Fireplace,$$$$,"setTargeting('cuisine', ['american-new', 'new-england', 'gastropub', 'cocktails']);",1
1904,570 Tremont St,42.343508,/restaurants/the-five-seventy-market/,-71.072469,The Five Seventy Market,$$,"setTargeting('cuisine', ['delis', 'sandwiches']);",0
1905,1 Kendall Sq,42.367088,/restaurants/the-friendly-toast/,-71.089699,The Friendly Toast,$$,"setTargeting('cuisine', ['american-traditional']);",0
1906,1395 Washington St,42.341176,/restaurants/the-gallows/,-71.070014,The Gallows,$$$,"setTargeting('cuisine', ['american-new', 'gastropub', 'local-organic', 'burgers', 'cocktails']);",0
1907,250 Huntington Ave,42.342302,/restaurants/the-ginger-exchange-2/,-71.085167,The Ginger Exchange,$$$,"setTargeting('cuisine', ['japanese', 'sushi', 'vegetarian-friendly']);",1
1908,1287 Cambridge St,42.373559,/restaurants/the-ginger-exchange/,-71.099209,The Ginger Exchange,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
1909,87 Glenville Ave,42.349564,/restaurants/the-glenville-stops/,-71.13493,The Glenville Stops,$$$$,"setTargeting('cuisine', ['american-new', 'gastropub']);",0
1910,378 Centre St,42.321992,/restaurants/the-goods-jp/,-71.109281,The Goods JP,$$,"setTargeting('cuisine', ['sandwiches', 'pizza', 'vegetarian-friendly']);",0
1911,262 Friend St,42.364684,/restaurants/the-greatest-bar/,-71.061334,The Greatest Bar,$$,"setTargeting('cuisine', ['bar-food', 'american-traditional']);",0
1912,1760 A Massachusetts Ave,42.385064,/restaurants/the-half-shell-pizza/,-71.119358,The Half Shell Pizza,$$,"setTargeting('cuisine', ['pizza']);",0
1913,85 Causeway Street,42.364851,/restaurants/the-harp/,-71.062613,The Harp,$$$,"setTargeting('cuisine', ['irish', 'bar-food', 'burgers', 'cocktails']);",0
1914,2 Perkins St,42.321861,/restaurants/the-haven/,-71.110377,The Haven,$$$,"setTargeting('cuisine', ['british-modern', 'gastropub']);",0
1915,228 Cambridge St,42.361287,/restaurants/the-hill-tavern/,-71.066936,The Hill Tavern,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches', 'pizza', 'bar-food']);",0
1916,71Â½ Charles St,42.358128,/restaurants/the-hungry-i/,-71.070737,The Hungry I,$$$$$,"setTargeting('cuisine', ['french']);",0
1917,256 Elm St,42.395574,/restaurants/the-joshua-tree/,-71.122153,The Joshua Tree,$$,"setTargeting('cuisine', ['sandwiches', 'salads', 'bar-food']);",1
1918,40\u002D44 Harrison Ave,42.351603,/restaurants/the-juice-bar/,-71.060945,The Juice Bar,$,"setTargeting('cuisine', ['teahouses', 'chinese', 'desserts', 'smoothies-juice-bar']);",0
1919,49 Brattle Street,42.374291,/restaurants/the-just-crust-pizzeria/,-71.121481,The Just Crust Pizzeria,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
1920,414 Washington St,42.378145,/restaurants/the-kebab-factory/,-71.106579,The Kebab Factory,$$$,"setTargeting('cuisine', ['indian', 'vegetarian-friendly']);",0
1921,2 Center Plz,42.3598,/restaurants/the-kinsale/,-71.0603,The Kinsale,$$$,"setTargeting('cuisine', ['irish', 'american-traditional', 'bar-food']);",0
1922,425 Washington St,42.37821,/restaurants/the-kirkland-tap-trotter/,-71.106824,The Kirkland Tap &amp; Trotter,$$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
1923,9 Lansdowne St,42.347097,/restaurants/the-lansdowne/,-71.095039,The Lansdowne,$$$$,"setTargeting('cuisine', ['irish', 'bar-food']);",0
1924,60 School St,42.357981,/restaurants/the-last-hurrah/,-71.060173,The Last Hurrah,$$$,"setTargeting('cuisine', ['american-new', 'bar-food', 'gastropub', 'cocktails']);",0
1925,102 Broad St,42.357389,/restaurants/the-littlest-bar/,-71.052475,The Littlest Bar,$$$,"setTargeting('cuisine', ['bar-food', 'irish']);",0
1926,101 Atlantic Ave,42.361725,/restaurants/the-living-room/,-71.052331,The Living Room,$$$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
1927,57 JFK St,42.37162,/restaurants/the-maharaja/,-71.120958,The Maharaja,$$$,"setTargeting('cuisine', ['indian']);",0
1928,76 Arlington St,42.350265,/restaurants/the-melting-pot/,-71.070376,The Melting Pot,$$$$$,"setTargeting('cuisine', ['eclectic-international', 'other']);",0
1929,60 Franklin St,42.355438,/restaurants/the-merchant/,-71.058035,The Merchant,$$$$,"setTargeting('cuisine', ['american-new', 'bistro']);",0
1930,474 Massachusetts Ave,42.363997,/restaurants/the-middle-east/,-71.101396,The Middle East,$$$,"setTargeting('cuisine', ['middle-eastern']);",0
1931,141 Cypress St,42.329749,/restaurants/the-milky-way/,-71.126247,The Milky Way,$$,"setTargeting('cuisine', ['bakeries', 'cafes-coffeehouses', 'desserts']);",0
1932,724 Huntington Ave,42.334097,/restaurants/the-mission/,-71.104996,The Mission,$$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches']);",0
1933,222 Friend St,42.364304,/restaurants/the-north-star/,-71.060895,The North Star,$$$,"setTargeting('cuisine', ['bar-food', 'american-traditional']);",0
1934,219 Elm St,42.394374,/restaurants/the-painted-burro/,-71.121203,The Painted Burro,$$$$,"setTargeting('cuisine', ['mexican']);",0
1935,1 International Pl,42.356072,/restaurants/the-palm-2/,-71.052729,The Palm (CLOSED),$$$$$,"setTargeting('cuisine', ['steakhouses']);",0
