names,links,addresses,longitude,latitude,price,type,isHealthy,new_pred,health_color
Mass Chicken,/restaurants/mass-chicken/,736 Massachusetts Ave,42.366289,-71.105408,$,"chicken', 'middle-eastern",0,0.242,green
Massimino's Cucina Italiana,/restaurants/massiminos-cucina-italiana/,207 Endicott St,42.366442,-71.05809,$$$,italian,0,0.108,yellow
Master Wok,/restaurants/master-wok/,100 Cambridgeside Pl,42.368148,-71.076147,$,chinese,0,0.036,red
Master Wok,/restaurants/master-wok-2/,650 Atlantic Ave,42.354032,-71.052865,$,chinese,0,0.026,red
Matt Murphy's,/restaurants/matt-murphys/,14 Harvard St,42.333622,-71.118971,$$$$,"irish', 'gastropub', 'bar-food",0,0.032,red
Maurizio's,/restaurants/maurizios/,364 Hanover St,42.365712,-71.053175,$$$$,italian,0,0.05,yellow
Max Brenner,/restaurants/max-brenner/,745 Boylston St,42.34938,-71.080522,$$$,"american-traditional', 'desserts",0,0.118,yellow
Max's Deli Cafe,/restaurants/maxs-deli-cafe/,151 Milk St,42.357631,-71.054638,$$,"italian', 'sandwiches', 'delis', 'cafes-coffeehouses",1,0.686,green
Maxim Coffee House,/restaurants/maxim-coffee-house/,62 Harrison Ave,42.351507,-71.061155,$,"bakeries', 'chinese",0,0.06,yellow
May's Cafe,/restaurants/mays-cafe/,95 Glenville Ave,42.34927,-71.135552,$,"chinese', 'other",0,0.102,yellow
May's Cake House,/restaurants/mays-cake-house/,223 Harrison Ave,42.347772,-71.062807,$$$$$,bakeries,0,0.054,yellow
MC2,/restaurants/mc2/,2 Cambridge Ctr,42.363342,-71.088084,$$$$,american-new,0,0.088,yellow
McCabe's on Mass,/restaurants/mccabes-on-mass/,2046 Massachusetts Ave,42.390905,-71.122578,$$$,"american-new', 'small-plates-tapas', 'gastropub",0,0.146,yellow
McCormick & Schmick's,/restaurants/mccormick-schmicks/,Faneuil Hall Marketplace,42.360383,-71.055429,$$$$,"seafood', 'steakhouses",0,0.048,yellow
McCormick & Schmick's,/restaurants/mccormick-schmicks-2/,34 Columbus Ave,42.350893,-71.069187,$$$$,"seafood', 'steakhouses",0,0.03,red
McGann's Pub,/restaurants/mcganns-pub/,197 Portland St,42.364221,-71.06177,$,"american-traditional', 'bar-food",0,0.078,yellow
McGreevy's,/restaurants/mcgreevys/,911 Boylston St,42.348357,-71.083999,$$,"american-traditional', 'bar-food', 'irish",0,0.1,yellow
Meadhall,/restaurants/meadhall/,4 Cambridge Center,42.362945,-71.08661,$$$,"american-new', 'gastropub', 'local-organic",1,0.718,green
Mediterranean Grill ,/restaurants/mediterranean-grill/,281 Franklin St,42.356967,-71.053536,$$,"delis', 'sandwiches', 'italian",1,0.384,green
Megumi,/restaurants/megumi/,4 S Market St,42.359804,-71.054457,$$,japanese,0,0.056,yellow
Mehak Halal,/restaurants/mehak-halal/,329 Sumner St,42.367105,-71.03608,$$,"indian', 'pakistani",0,0.072,yellow
Mei Mei,/restaurants/mei-mei/,506 Park Dr,42.347751,-71.10568,$$$,"asian-fusion', 'local-organic",1,0.744,green
Mei Mei Street Kitchen,/restaurants/mei-mei-street-kitchen/,Location Varies,42.348507,-71.075245,$,chinese,0,0.106,yellow
Mela,/restaurants/mela/,578 Tremont St,42.34328,-71.072927,$$$$,indian,0,0.224,yellow
Menton,/restaurants/menton/,354 Congress St,42.350675,-71.048459,$$$$$,"french', 'italian",0,0.134,yellow
Meridian 155,/restaurants/meridian-155/,155 Meridian St,42.374681,-71.039183,$,cafes-coffeehouses,0,0.03,red
Meridian Food Market,/restaurants/meridian-food-market/,121 Meridian St,42.373095,-71.039235,$,"sandwiches', 'american-traditional",1,0.774,green
Meritage,/restaurants/meritage/,70 Rowes Wharf,42.356597,-71.050328,$$$$$,"american-new', 'small-plates-tapas', 'wine-bar",0,0.036,red
Merrill & Co.,/restaurants/merrill-co/,1 Appleton St,42.346639,-71.0695,$$$$,"american-new', 'seafood', 'gastropub",0,0.062,yellow
Met Back Bay,/restaurants/met-back-bay/,279 Dartmouth St,42.350897,-71.077995,$$$$$,"american-traditional', 'american-new', 'steakhouses",0,0.224,yellow
Metro Cafe,/restaurants/metro-cafe/,332 Congress St,42.351036,-71.049378,$,"sandwiches', 'american-traditional', 'pizza",0,0.134,yellow
Metropolis Cafe,/restaurants/metropolis-cafe/,584 Tremont St,42.343189,-71.073111,$$$$,"mediterranean', 'american-new",0,0.142,yellow
Metropolitan Desserts,/restaurants/metropolitan-desserts/,1024 Commonwealth Ave,42.351779,-71.121562,$$,desserts,0,0.006,red
MexiCali Burrito Cabana,/restaurants/mexicali-burrito-cabana/,350 Kendall St,42.364027,-71.081802,$$,mexican,0,0.068,yellow
MexiCali Burrito Co,/restaurants/mexicali-burrito-co/,500 Technology Square,42.363493,-71.092561,$,mexican,0,0.176,yellow
Mi Pueblito,/restaurants/mi-pueblito/,333 Border St,42.379419,-71.040258,$$,mexican,0,0.038,red
Mi Rancho Restaurante,/restaurants/mi-rancho-restaurante/,45 Meridian St,42.371297,-71.039195,$,"latin-american', 'south-american",0,0.044,red
Miami Restaurant,/restaurants/miami-restaurant/,381 Centre St,42.322115,-71.109389,$$,"cuban', 'puerto-rican-dominican",0,0.03,red
Michael's Deli,/restaurants/michaels-deli/,256 Harvard St,42.34163,-71.121263,$$,"delis', 'sandwiches",1,0.872,green
Middlesex Lounge,/restaurants/middlesex-lounge/,315 Massachusetts Ave,42.362592,-71.099064,$,"sandwiches', 'bar-food",1,0.766,green
Midwest Grill,/restaurants/midwest-grill/,1124 Cambridge St,42.372997,-71.096277,$$$$,"brazilian', 'south-american', 'barbecue",0,0.026,red
Miel,/restaurants/miel/,510 Atlantic Ave,42.358127,-71.051372,$$$$,"french', 'seafood",0,0.066,yellow
Mija Cantina & Tequila Bar,/restaurants/mija-cantina-tequila-bar/,1 Faneuil Hall Marketplace,42.359656,-71.055944,$$$,"mexican', 'nuevo-latino",0,0.058,yellow
Mike and Patty's,/restaurants/mike-and-pattys/,12 Church St,42.348505,-71.067793,$$,"sandwiches', 'local-organic",1,0.748,green
Mike's,/restaurants/mikes-restaurant/,9 Davis Sq,42.396709,-71.122672,$$,"italian', 'pizza', 'sandwiches",0,0.05,yellow
Mike's City Diner,/restaurants/mikes-city-diner/,1714 Washington St,42.336897,-71.076595,$$,diners-coffee-shops,0,0.154,yellow
Mike's Donuts,/restaurants/mikes-donuts/,1524-A Tremont St,42.332332,-71.099921,$,"delis', 'bakeries', 'cafes-coffeehouses",0,0.268,green
Mike's Pastry,/restaurants/mikes-pastry/,300 Hanover St,42.364234,-71.054427,$,"desserts', 'bakeries', 'italian",0,0.088,yellow
Mike's Pastry,/restaurants/mikes-pastry-2/,11 Dunster St,42.372999,-71.119121,$,"desserts', 'bakeries', 'italian",0,0.09,yellow
Milano Pizzeria and Pasta,/restaurants/milano-pizzeria-and-pasta/,60 Washington St,42.343273,-71.142388,$$,other,0,0.092,yellow
Milk Street Cafe,/restaurants/milk-street-cafe/,50 Milk St,42.356597,-71.057228,$,"vegetarian-friendly', 'sandwiches",1,0.634,green
Milky Way Lounge,/restaurants/milky-way-lounge-lanes/,284 Amory St,42.314768,-71.10449,$$$,"italian', 'pizza",0,0.056,yellow
Minibar ,/restaurants/minibar/,51 Huntington Ave,42.348237,-71.078577,$$,"bar-food', 'eclectic-international', 'cocktails",0,0.154,yellow
Miracle of Science,/restaurants/miracle-of-science/,321 Massachusetts Ave,42.362671,-71.099238,$,"american-traditional', 'bar-food",0,0.056,yellow
Mission Sushi And Wok,/restaurants/mission-sushi-and-wok/,1625 Tremont St,42.333842,-71.103511,$$$,"asian-fusion', 'sushi', 'vegetarian-friendly",1,0.69,green
Mistral,/restaurants/mistral/,223 Columbus Ave,42.347246,-71.073539,$$$,"french', 'mediterranean",0,0.196,yellow
Mitch's Traditional BBQ,/restaurants/mitchs-traditional-bbq/,212 Hampshire St,42.373497,-71.100796,$$$,"barbecue', 'southern-soul', 'cajun-creole",0,0.032,red
Mix-It,/restaurants/mix-it/,1678 Massachusetts Ave,42.38239,-71.119906,$$$,"japanese', 'sushi', 'noodle-shops', 'vegetarian-friendly",1,0.708,green
Mixtura,/restaurants/mixtura/,300 Beacon St,42.383598,-71.113169,$$,"central-american', 'latin-american', 'peruvian', 'south-american', 'smoothies-juice-bar",0,0.21,yellow
Mixx,/restaurants/mixx-2/,1258 Boylston St,42.345244,-71.095276,$,desserts,0,0.006,red
Mixx,/restaurants/mixx/,66 Brighton Ave,42.352449,-71.128686,$,desserts,0,0.008,red
MJ Ready,/restaurants/mj-ready/,318 Harvard St,42.342519,-71.122028,$$,"thai', 'italian",0,0.078,yellow
Moby Dick,/restaurants/moby-dick/,269 Huntington Ave,42.342047,-71.085895,$$,middle-eastern,0,0.088,yellow
Modern Pastry Shop,/restaurants/modern-pastry-shop/,257 Hanover St,42.36351,-71.055186,$,"desserts', 'bakeries",0,0.066,yellow
Modern Underground,/restaurants/modern-underground/,257 Hanover St,42.363254,-71.054733,$$,bar-food,0,0.154,yellow
Mohr & McPherson Cafe,/restaurants/mohr-mcpherson-cafe/,460 Harrison Ave,42.342598,-71.065443,$,"cafes-coffeehouses', 'sandwiches",1,0.808,green
Mojitos,/restaurants/mojitos/,48 Winter St,42.35607,-71.061852,$$,"latin-american', 'small-plates-tapas",0,0.06,yellow
Moksa,/restaurants/moksa/,450 Massachusetts Ave,42.363526,-71.100977,$$$,"asian-fusion', 'small-plates-tapas', 'sushi', 'vegetarian-friendly",1,0.682,green
Momogoose Food Truck,/restaurants/momogoose-food-truck/,Carleton St,42.361112,-71.086302,$,"asian-fusion', 'vietnamese', 'sandwiches",1,0.73,green
Mona Lisa Pizza & Grill,/restaurants/mona-lisa-pizza-grill/,1621 Cambridge St,42.373657,-71.100379,$,"pizza', 'italian",0,0.044,red
Monica's Mercato Pizza,/restaurants/monicas-mercato-pizza/,130 Salem St,42.36514,-71.055637,$$,pizza,0,0.102,yellow
Montecristo Mexican Grill,/restaurants/montecristo-mexican-grill/,748-A Huntington Ave,42.33382,-71.105734,$$,mexican,0,0.038,red
Montien,/restaurants/montien-2/,63 Stuart St,42.351104,-71.064831,$$$,"thai', 'japanese', 'sushi",0,0.086,yellow
Montrose Spa,/restaurants/montrose-spa/,1646 Massachusetts Ave,42.381246,-71.119847,$,"delis', 'sandwiches",1,0.7,green
Moogy's,/restaurants/moogys/,154 Chestnut Hill Ave,42.341585,-71.154269,$,"sandwiches', 'cheesesteaks",1,0.812,green
Moon Villa Restaurant,/restaurants/moon-villa-restaurant/,19 Edinboro St,42.351957,-71.05979,$$,chinese,0,0.028,red
Mooo....,/restaurants/mooo/,15 Beacon St,42.358084,-71.062429,$$$$$,"steakhouses', 'american-traditional",0,0.05,yellow
Morse Fish Company,/restaurants/morse-fish-company/,1401 Washington St,42.34098,-71.070169,$$,seafood,0,0.132,yellow
"Morton's, The Steakhouse",/restaurants/mortons-the-steakhouse/,2 Seaport Lane,42.349483,-71.040687,$$$$$,steakhouses,0,0.146,yellow
Mother Anna's,/restaurants/mother-annas/,211 Hanover St,42.362842,-71.05529,$$$,italian,0,0.064,yellow
Mother Juice,/restaurants/mother-juice/,Location Varies,42.353068,-71.076519,$,"smoothies-juice-bar', 'vegan', 'vegetarian-friendly', 'local-organic",1,0.664,green
Moyzilla,/restaurants/moyzilla/,Location Varies,42.334424,-71.074465,$$,asian-fusion,0,0.026,red
Mr Crepe,/restaurants/mr-crepe/,51 Davis Sq,42.39658,-71.122511,$,crepes,0,0.158,yellow
Mr Dooley's Boston Tavern,/restaurants/mr-dooleys-boston-tavern/,77 Broad St,42.357824,-71.053784,$$$,"irish', 'bar-food",0,0.092,yellow
Mr Sushi,/restaurants/mr-sushi/,329 Harvard St,42.34343,-71.12393,$$$,"japanese', 'sushi', 'korean",0,0.032,red
Mr. Bartley's Burger Cottage,/restaurants/mr-bartleys-burger-cottage/,1246 Massachusetts Ave,42.37244,-71.116053,$$,"burgers', 'american-traditional",0,0.082,yellow
Mulan,/restaurants/mulan/,228 Broadway,42.366697,-71.094596,$$$,chinese,0,0.024,red
Mulligans,/restaurants/mulligans/,83 Canal St,42.364326,-71.059689,$,sandwiches,1,0.862,green
Muqueca,/restaurants/muqueca-restaurant/,1008 Cambridge St,42.3726,-71.0939,$$$,"brazilian', 'south-american",0,0.046,red
My Cousin's Place,/restaurants/my-cousins-place/,396 Hanover St,42.365964,-71.052999,$,"sandwiches', 'cafes-coffeehouses",1,0.86,green
My Thai Vegan Cafe,/restaurants/my-thai-vegan-cafe/,3 Beach St,42.351585,-71.062941,$$$,"thai', 'vegan', 'vegetarian-friendly",1,0.738,green
Myers + Chang,/restaurants/myers-+-chang/,1145 Washington St,42.343768,-71.066138,$$$,"asian-fusion', 'dim-sum', 'vegetarian-friendly",1,0.742,green
Myung Dong 1st Avenue,/restaurants/myung-dong-1st-avenue/,90 Harvard Ave,42.353336,-71.132048,$$$,korean,0,0.042,red
Nan Ling,/restaurants/nan-ling/,179 Massachusetts Ave,42.345956,-71.087292,$$,chinese,0,0.086,yellow
Natalie's Pizza,/restaurants/natalies-pizza/,1312 Commonwealth Ave,42.348319,-71.134732,$,"pizza', 'middle-eastern",0,0.056,yellow
Navy Yard,/restaurants/navy-yard/,1 6th St,42.374893,-71.054679,$$$,"american-new', 'bistro', 'wine-bar",0,0.148,yellow
Nebo,/restaurants/nebo/,520 Atlantic Ave,42.353888,-71.053126,$$$,"italian', 'pizza",0,0.032,red
Ned Devine's,/restaurants/ned-devines/,1 Faneuil Hall Marketplace,42.360063,-71.053976,$$$,"irish', 'bar-food', 'cocktails",0,0.026,red
Neighborhoods Coffee & Crepes,/restaurants/neighborhoods-coffee-crepes/,96 Peterborough St,42.343073,-71.099264,$,"cafes-coffeehouses', 'crepes",0,0.094,yellow
Neptune Oyster,/restaurants/neptune-oyster/,63 Salem St,42.363333,-71.056345,$$$$$,"seafood', 'new-england",0,0.056,yellow
New American Cafe,/restaurants/new-american-cafe/,465 Huntington Ave,42.331976,-71.101644,$$$$,american-new,0,0.084,yellow
New Dong Khanh,/restaurants/new-dong-khanh/,83 Harrison Ave,42.350826,-71.061689,$,vietnamese,0,0.038,red
New England Soup Factory,/restaurants/new-england-soup-factory/,2 Brookline Pl,42.335497,-71.110996,$$,"soups', 'sandwiches",1,0.792,green
New Golden Gate,/restaurants/new-golden-gate/,66 Beach St,42.351124,-71.060465,$$$,"chinese', 'seafood', 'vegetarian-friendly",1,0.61,green
New Hong Kong,/restaurants/new-hong-kong/,14 Tremont St,42.350599,-71.169145,$$,chinese,0,0.018,red
New Jumbo Seafood Restaurant,/restaurants/jumbo-seafood-restaurant/,5 Hudson St,42.350926,-71.060268,$$$,"chinese', 'seafood",0,0.044,red
New Shanghai Restaurant,/restaurants/new-shanghai-restaurant/,21 Hudson St,42.350582,-71.060418,$$,chinese,0,0.084,yellow
New Speedy Chen's,/restaurants/new-speedy-chens/,297 Main St,42.37775,-71.067109,$$,chinese,0,0.018,red
New York Fried Chicken & Pizza,/restaurants/new-york-fried-chicken-pizza/,67 Washington St,42.343957,-71.143511,$,"pizza', 'chicken', 'sandwiches', 'wings",0,0.05,yellow
New York Pizza,/restaurants/new-york-pizza-2/,224 Tremont St,42.351476,-71.06514,$$,"pizza', 'delis', 'sandwiches",0,0.11,yellow
New York Pizza,/restaurants/new-york-pizza/,435 Massachusetts Ave,42.340754,-71.082344,$$,"pizza', 'delis', 'sandwiches",0,0.076,yellow
Newtowne Grille,/restaurants/newtowne-grille/,1945 Massachusetts Ave,42.389896,-71.120497,$,"pizza', 'burgers', 'american-traditional",0,0.03,red
Newtowne Variety,/restaurants/newtowne-variety/,98 Windsor St,42.363453,-71.09697,$,"sandwiches', 'delis",1,0.796,green
Nico,/restaurants/nico/,417 Hanover St,42.365787,-71.05314,$$$$,"italian', 'cocktails",0,0.012,red
Nicole's Pizza,/restaurants/nicoles-pizza/,639 Tremont St,42.342095,-71.075087,$,"pizza', 'american-traditional', 'middle-eastern",0,0.044,red
Nile Lounge,/restaurants/nile-lounge/,70 Brighton Ave,42.35264,-71.128761,$,"cafes-coffeehouses', 'middle-eastern",0,0.028,red
Ninety Nine,/restaurants/ninety-nine-2/,29 Austin St,42.375239,-71.065156,$$,"american-traditional', 'bar-food', 'burgers",0,0.24,green
Nino's Pizza,/restaurants/ninos-pizza/,79 Charles St,42.358407,-71.070867,$$,"pizza', 'sandwiches",0,0.066,yellow
Nix's Mate,/restaurants/nixs-mate/,89 Broad St,42.357526,-71.053093,$$$$$,"american-new', 'new-england",0,0.046,red
No Name Restaurant,/restaurants/no-name-restaurant/,15 Fish Pier Rd,42.349484,-71.039807,$$$,"seafood', 'new-england",0,0.106,yellow
No. 9 Park,/restaurants/no-9-park/,9 Park St,42.357397,-71.063095,$$$$$,"american-new', 'french', 'italian",0,0.158,yellow
Noir,/restaurants/noir/,1 Bennett St,42.372296,-71.122197,$$,"american-new', 'bar-food",0,0.362,green
Nonno's Pizza,/restaurants/nonnos-pizza/,252 Friend St,42.364518,-71.061285,$$,pizza,0,0.102,yellow
Noodle Barn,/restaurants/noodle-barn/,707 Centre St,42.311483,-71.114629,$$$,"vietnamese', 'thai', 'noodle-shops",0,0.036,red
Noodle St,/restaurants/noodle-st/,627 Commonwealth Ave,42.349296,-71.088951,$$,"thai', 'noodle-shops",0,0.076,yellow
North 26,/restaurants/north-26/,26 North St,42.360829,-71.056341,$$$$$,"american-traditional', 'local-organic",1,0.69,green
North Street Grille,/restaurants/north-street-grille/,229 North St,42.363624,-71.052815,$$$$,american-traditional,0,0.102,yellow
Nubar,/restaurants/nubar/,16 Garden St,42.377301,-71.123176,$$$$,"american-new', 'mediterranean",0,0.088,yellow
Nud Pob,/restaurants/nud-pob/,738 Commonwealth Ave,42.351955,-71.124358,$$,thai,0,0.054,yellow
Nunzio's Pizzeria,/restaurants/nunzios-pizzeria/,195 State Street,42.359513,-71.05322,$,"pizza', 'sandwiches",0,0.334,green
O Ya,/restaurants/o-ya/,9 East St,42.351197,-71.056995,$$$$$,japanese,0,0.19,yellow
O! Deli,/restaurants/o!-deli/,190 High St,42.356673,-71.052776,$,"american-traditional', 'delis",0,0.2,yellow
O'Leary's Restaurant,/restaurants/olearys-restaurant/,1010 Beacon St,42.346025,-71.107284,$$,"bar-food', 'irish",0,0.036,red
Oak Long Bar & Kitchen,/restaurants/oak-long-bar-kitchen/,138 St James Ave,42.349263,-71.076357,$$$$$,"american-new', 'local-organic",1,0.724,green
Oakleaf Cakes,/restaurants/oakleaf-cakes/,12 Westland Ave,42.343414,-71.086596,$,"bakeries', 'desserts",0,0.03,red
Oceanaire,/restaurants/oceanaire/,40 Court St,42.359178,-71.059402,$$$$$,"seafood', 'new-england",0,0.032,red
Odyssey Cruises,/restaurants/odyssey-cruises/,60 Rowes Wharf,42.357241,-71.049824,$$$$$,"american-traditional', 'american-new",0,0.044,red
Off the Boat,/restaurants/off-the-boat/,26 Porter St,42.374588,-71.038367,$$$$,"seafood', 'new-england",0,0.036,red
Oggi Gourmet,/restaurants/pizzeria-oggi/,1350 Massachusetts Ave,42.373179,-71.118192,$$,"pizza', 'italian",0,0.128,yellow
Oishii,/restaurants/oishii/,612 Hammond St,42.324626,-71.164928,$$$$,"japanese', 'sushi",0,0.032,red
Oishii Boston,/restaurants/oishii-boston/,1166 Washington St,42.343229,-71.066641,$$$$$,"japanese', 'sushi",0,0.088,yellow
Old Havana,/restaurants/old-havana/,349 Centre St,42.322663,-71.106748,$$$,"cuban', 'latin-american', 'vegetarian-friendly",1,0.102,yellow
Ole Mexican Grill,/restaurants/ole-mexican-grill/,11 Springfield St,42.373947,-71.100696,$$$$,mexican,0,0.042,red
Olea Cafe,/restaurants/olea-cafe/,195 Washington St,42.332132,-71.118096,$$,"cafes-coffeehouses', 'mediterranean', 'sandwiches",1,0.484,green
Oleana,/restaurants/oleana/,134 Hampshire St,42.370647,-71.097271,$$$$,"mediterranean', 'turkish",0,0.14,yellow
Olecito,/restaurants/olecito/,12 Springfield St,42.373947,-71.100696,$,mexican,0,0.162,yellow
Olecito,/restaurants/olecito-3/,6 Cypress St,42.334397,-71.123346,$,mexican,0,0.074,yellow
Olga's Kafe,/restaurants/olgas-kafe/,99 Summer St,42.353461,-71.057907,$,cafes-coffeehouses,0,0.262,green
Olive Cafe,/restaurants/olive-cafe/,43 Gore St,42.371741,-71.079831,$,"middle-eastern', 'mediterranean', 'sandwiches",1,0.732,green
Oliveira's,/restaurants/oliveiras/,297 Chelsea St,42.376971,-71.030515,$$,"brazilian', 'south-american",0,0.076,yellow
Oliveira's Steak House,/restaurants/oliveiras-steak-house/,22 Central Sq,42.375141,-71.038613,$$$,"brazilian', 'south-american', 'steakhouses",0,0.09,yellow
Oppa Sushi,/restaurants/oppa-sushi/,185 Harvard Ave,42.350904,-71.131315,$$$,"sushi', 'japanese', 'korean",0,0.158,yellow
Orange Leaf,/restaurants/orange-leaf-2/,145 TREMONT STREET,42.355267,-71.062848,$,other,0,0.014,red
Orange Leaf,/restaurants/orange-leaf/,256 Elm St,42.395574,-71.122153,$,desserts,0,0.05,yellow
Oriental Pearl,/restaurants/village-cafe/,220 Washington St,42.33243,-71.118671,$$,"chinese', 'vietnamese', 'thai",0,0.038,red
Orinoco,/restaurants/orinoco-2/,22 Harvard St,42.33388,-71.119029,$$$,"venezuelan', 'south-american', 'nuevo-latino', 'latin-american",0,0.034,red
Orinoco,/restaurants/orinoco-3/,56 JFK St,42.371853,-71.120712,$$$,"venezuelan', 'south-american', 'nuevo-latino', 'latin-american",0,0.034,red
Orinoco,/restaurants/orinoco/,477 Shawmut Ave,42.338764,-71.075995,$$$,"venezuelan', 'south-american', 'nuevo-latino', 'latin-american",0,0.08,yellow
Orleans,/restaurants/orleans/,65 Holland St,42.398237,-71.123807,$$$$,"american-new', 'bar-food', 'gastropub",0,0.04,red
Osaka Japanese Sushi & Steakhouse,/restaurants/osaka-japanese-sushi-steakhouse/,14 Green St,42.343208,-71.121825,$$$$,"japanese', 'sushi",0,0.122,yellow
Ostra,/restaurants/ostra/,1 Charles St,42.356354,-71.069278,$$$$$,"seafood', 'american-new",0,0.13,yellow
OSushi,/restaurants/osushi-2/,1 Eliot St,42.372681,-71.121229,$$$,"japanese', 'sushi",0,0.022,red
Otto,/restaurants/otto-2/,888 Commonwealth Ave,42.350832,-71.115177,$$,pizza,0,0.166,yellow
Otto Pizza,/restaurants/otto-pizza/,1432 Massachusetts Ave,42.373436,-71.1194,$$,pizza,0,0.168,yellow
